Wall time,Step,Value
1712910849.2687333,8192,-76.9956283569336
1712910853.6128633,16384,-68.34668731689453
1712910859.1917143,24576,-62.66569519042969
1712910864.8163307,32768,-55.929893493652344
1712910870.0068655,40960,-42.91047668457031
1712910875.4095058,49152,-29.17953872680664
1712910883.4344766,57344,-6.230799198150635
1712910889.0356095,65536,-2.4706976413726807
1712910893.8546634,73728,-2.0849673748016357
1712910898.7239676,81920,3.386871576309204
1712910903.7651196,90112,3.2432525157928467
1712910908.616852,98304,4.111820220947266
1712910914.0670683,106496,3.526031732559204
1712910919.2290454,114688,2.3975393772125244
1712910924.3328688,122880,6.47841739654541
1712910929.3458514,131072,7.948065757751465
1712910934.3325205,139264,1.659954309463501
1712910939.4552882,147456,7.885830402374268
1712910944.4067392,155648,7.478586196899414
1712910949.265288,163840,5.711883544921875
1712910954.2208226,172032,8.139145851135254
1712910959.387703,180224,8.079019546508789
1712910965.6708856,188416,9.787467002868652
1712910971.0548813,196608,8.370619773864746
1712910976.2879415,204800,9.079900741577148
1712910981.2219152,212992,7.867494583129883
1712910986.1949565,221184,9.058513641357422
1712910991.1194959,229376,10.225881576538086
1712910995.8704243,237568,9.002864837646484
1712911001.13723,245760,11.675898551940918
1712911006.3409638,253952,10.300077438354492
1712911011.3039043,262144,13.348665237426758
1712911016.3566623,270336,13.076773643493652
1712911021.4948795,278528,12.045503616333008
1712911026.7254024,286720,10.263089179992676
1712911032.1462412,294912,14.090021133422852
1712911037.6258583,303104,7.198469638824463
1712911042.7540386,311296,12.254611015319824
1712911048.1729805,319488,14.718521118164062
1712911053.3998814,327680,11.372983932495117
1712911058.8351521,335872,13.908309936523438
1712911064.2746327,344064,15.843972206115723
1712911069.3573096,352256,15.421761512756348
1712911074.5341673,360448,10.335655212402344
1712911080.2480814,368640,11.5917387008667
1712911085.3757877,376832,15.05842399597168
1712911090.5342195,385024,11.213760375976562
1712911095.8499177,393216,15.38759708404541
1712911101.238608,401408,17.41482925415039
1712911106.5473933,409600,7.045543193817139
1712911111.7969055,417792,13.943971633911133
1712911116.9628007,425984,14.650959014892578
1712911122.071965,434176,14.984055519104004
1712911127.4841442,442368,14.704090118408203
1712911132.5896661,450560,16.354129791259766
1712911137.5521908,458752,10.730093002319336
1712911143.0117996,466944,12.141877174377441
1712911148.290295,475136,11.047944068908691
1712911153.3583412,483328,18.16228485107422
1712911158.5527241,491520,16.875350952148438
1712911164.037152,499712,16.880617141723633
1712911169.51011,507904,18.34418296813965
1712911174.8864477,516096,14.098082542419434
1712911180.9707246,524288,12.685684204101562
1712911186.2815611,532480,12.790477752685547
1712911191.5404932,540672,17.0706729888916
1712911196.7030756,548864,17.104331970214844
1712911202.0889654,557056,17.066410064697266
1712911207.4633899,565248,17.1275577545166
1712911212.7964036,573440,18.583904266357422
1712911218.109087,581632,14.375758171081543
1712911223.446461,589824,14.311068534851074
1712911228.8469303,598016,18.83816909790039
1712911234.2240753,606208,17.33736801147461
1712911239.5883348,614400,18.603199005126953
1712911244.5014846,622592,15.802356719970703
1712911249.4855173,630784,18.84902000427246
1712911254.4167156,638976,17.525856018066406
1712911259.788921,647168,15.80588150024414
1712911265.0547495,655360,17.52212142944336
1712911270.392213,663552,18.824859619140625
1712911275.7148347,671744,17.40627670288086
1712911281.0565069,679936,18.740869522094727
1712911286.4324086,688128,18.839521408081055
1712911291.5982597,696320,17.465845108032227
1712911296.771154,704512,19.004655838012695
1712911301.9530501,712704,18.296672821044922
1712911307.3686984,720896,18.90317153930664
1712911312.8008537,729088,18.947261810302734
1712911317.9930427,737280,18.95067596435547
1712911323.6784675,745472,18.96466636657715
1712911329.3806412,753664,18.808210372924805
1712911335.0010445,761856,19.033353805541992
1712911340.0861404,770048,18.939374923706055
1712911345.7455502,778240,19.07647132873535
1712911351.2254639,786432,17.328651428222656
1712911356.117214,794624,18.488636016845703
1712911361.4545522,802816,18.955190658569336
1712911366.5048022,811008,19.061159133911133
1712911371.8093662,819200,19.08274269104004
1712911377.2954512,827392,19.023845672607422
1712911382.5029302,835584,18.89903450012207
1712911387.6769698,843776,18.41010284423828
1712911392.600768,851968,18.758068084716797
1712911399.1181662,860160,19.089855194091797
1712911404.328917,868352,19.14461326599121
1712911409.480726,876544,19.040597915649414
1712911414.6624691,884736,16.44117546081543
1712911419.4198365,892928,18.996746063232422
1712911424.9273028,901120,18.70256805419922
1712911430.6677444,909312,18.77292251586914
1712911436.2201285,917504,18.09013557434082
1712911443.3890183,925696,18.719758987426758
1712911450.2779098,933888,17.34977912902832
1712911455.3685408,942080,12.941630363464355
1712911460.150059,950272,16.02021026611328
1712911465.2704537,958464,18.862590789794922
1712911470.3253198,966656,15.92762279510498
1712911475.0918229,974848,18.783567428588867
1712911480.004629,983040,17.393014907836914
1712911484.8481705,991232,19.044300079345703
1712911489.6070807,999424,-59.50516891479492
1712911495.0400133,1007616,-32.06556701660156
