Wall time,Step,Value
1712912125.3591502,8192,-78.55252075195312
1712912130.5766737,16384,-69.56986236572266
1712912135.6535454,24576,-59.43660354614258
1712912140.6852722,32768,-51.297481536865234
1712912145.456358,40960,-46.16831588745117
1712912150.186201,49152,-30.74939727783203
1712912154.886757,57344,-18.471548080444336
1712912159.6779685,65536,-2.1476383209228516
1712912164.4095044,73728,4.479213714599609
1712912169.1606545,81920,3.637864351272583
1712912174.2605584,90112,3.030141592025757
1712912179.295734,98304,5.14526891708374
1712912184.1825778,106496,5.383406639099121
1712912189.7505467,114688,4.7419257164001465
1712912194.9637036,122880,3.119692087173462
1712912200.0527318,131072,8.888371467590332
1712912204.8575592,139264,6.79762601852417
1712912209.8368385,147456,3.6666805744171143
1712912214.5091357,155648,8.295458793640137
1712912219.2393813,163840,9.470724105834961
1712912224.0243738,172032,10.16247844696045
1712912228.707215,180224,11.008237838745117
1712912233.535869,188416,9.726332664489746
1712912238.3858678,196608,11.937135696411133
1712912243.3803952,204800,14.45131778717041
1712912248.242055,212992,9.197227478027344
1712912253.2113628,221184,10.013090133666992
1712912258.571335,229376,8.806947708129883
1712912264.3826375,237568,11.659402847290039
1712912269.9413776,245760,11.436943054199219
1712912275.5243921,253952,13.476240158081055
1712912281.040315,262144,14.146116256713867
1712912286.7245433,270336,3.688664674758911
1712912292.359732,278528,10.400935173034668
1712912298.2954383,286720,9.233854293823242
1712912303.9149652,294912,12.21090316772461
1712912309.160941,303104,13.457985877990723
1712912314.5643218,311296,9.565583229064941
1712912319.7817414,319488,15.20188045501709
1712912324.9663353,327680,13.709877967834473
1712912330.1736112,335872,15.446186065673828
1712912335.3560936,344064,9.476824760437012
1712912340.506516,352256,15.451142311096191
1712912345.6509886,360448,16.889751434326172
1712912350.9266489,368640,15.415694236755371
1712912356.0719008,376832,16.93611717224121
1712912361.2925391,385024,15.574346542358398
1712912366.4505322,393216,17.230243682861328
1712912371.9247627,401408,16.060123443603516
1712912377.1278496,409600,16.331541061401367
1712912382.5309427,417792,15.113268852233887
1712912387.8442729,425984,13.678194046020508
1712912393.5581145,434176,9.328744888305664
1712912399.1237662,442368,17.96193504333496
1712912404.8136659,450560,13.797590255737305
1712912410.278959,458752,15.206604957580566
1712912415.4068413,466944,18.16826057434082
1712912420.6909835,475136,17.996706008911133
1712912426.1470456,483328,18.167316436767578
1712912432.0117571,491520,17.064783096313477
1712912437.4590394,499712,13.272972106933594
1712912442.6315293,507904,16.683822631835938
1712912447.7341025,516096,18.371686935424805
1712912452.918095,524288,18.08298110961914
1712912458.08871,532480,12.64694881439209
1712912463.3635497,540672,14.018990516662598
1712912468.5331,548864,15.313619613647461
1712912473.5975046,557056,18.598644256591797
1712912478.6684742,565248,17.1748104095459
1712912483.7338598,573440,16.727523803710938
1712912488.8433316,581632,18.537080764770508
1712912494.027533,589824,11.359086990356445
1712912499.0807686,598016,17.124868392944336
1712912504.2645361,606208,17.866437911987305
1712912509.8427312,614400,16.84967041015625
1712912515.0766215,622592,18.13239097595215
1712912520.3702953,630784,16.605636596679688
1712912529.2825775,638976,18.23175811767578
1712912534.6027975,647168,18.42901039123535
1712912539.9272707,655360,8.551457405090332
1712912545.3224418,663552,17.298898696899414
1712912550.816267,671744,17.19442367553711
1712912556.410257,679936,18.552080154418945
1712912562.418401,688128,15.304409980773926
1712912567.9049182,696320,8.621528625488281
1712912573.4408214,704512,14.988312721252441
1712912578.9324398,712704,17.286701202392578
1712912584.6452482,720896,17.096715927124023
1712912590.3089087,729088,16.993148803710938
1712912596.1972716,737280,17.189186096191406
1712912601.824922,745472,17.146554946899414
1712912607.5456936,753664,12.848953247070312
1712912613.1547287,761856,17.220712661743164
1712912618.4838614,770048,18.76405143737793
1712912623.9660873,778240,18.523427963256836
1712912629.1501257,786432,10.864933013916016
1712912634.5798562,794624,17.110809326171875
1712912639.816455,802816,17.922046661376953
1712912645.4360166,811008,15.790404319763184
1712912651.1918569,819200,12.930184364318848
1712912656.9737,827392,18.67940902709961
1712912662.6206436,835584,17.27954864501953
1712912668.2971036,843776,15.663917541503906
1712912673.7586296,851968,15.856525421142578
1712912679.106969,860160,17.45315933227539
1712912684.582071,868352,17.39763832092285
1712912690.3000827,876544,12.928912162780762
1712912695.6951585,884736,18.8758602142334
1712912700.82838,892928,18.637117385864258
1712912706.160059,901120,18.640470504760742
1712912711.6192482,909312,17.29104232788086
1712912716.871756,917504,18.70108985900879
1712912722.458995,925696,8.411825180053711
1712912728.0841467,933888,14.511983871459961
1712912733.5983825,942080,17.195737838745117
1712912739.3569844,950272,11.712613105773926
1712912745.1537983,958464,14.496659278869629
1712912750.951808,966656,9.99044418334961
1712912756.5788429,974848,17.194499969482422
1712912762.1753018,983040,11.599523544311523
1712912767.8313634,991232,18.60776138305664
1712912773.3802805,999424,18.941001892089844
1712912778.7992508,1007616,14.395313262939453
